global_sent_idx,word_idx,beta,lossy_surprisal
10,6,0.5,15.39387642805004
10,7,0.5,15.101450130411328
10,8,0.5,5.421694869520991
10,9,0.5,6.490842408512536
10,10,0.5,15.311757635968112
10,11,0.5,13.739614934203445
10,12,0.5,5.047835000721589
10,13,0.5,7.1061680282311945
10,14,0.5,14.13223772802831
10,15,0.5,19.03854855008006
10,0,0.7,
10,1,0.7,3.5671791847668506
10,2,0.7,19.55377848220976
10,3,0.7,6.824910673766853
10,4,0.7,6.178886637719792
10,5,0.7,23.19659487967644
10,6,0.7,15.61209097356637
10,7,0.7,16.191187825467374
10,8,0.7,5.789785024923983
10,9,0.7,6.082100134873742
10,10,0.7,16.07569321164662
10,11,0.7,12.352798157268776
10,12,0.7,5.177896580422409
10,13,0.7,6.689147804520433
10,14,0.7,13.990442944457811
10,15,0.7,20.065759266414158
10,0,0.9,
10,1,0.9,3.5671791847668515
10,2,0.9,19.263413702163753
10,3,0.9,4.148965432568986
10,4,0.9,4.177784943735899
10,5,0.9,21.17252975098322
10,6,0.9,15.035647298020226
10,7,0.9,14.740415894552878
10,8,0.9,6.095808937146389
10,9,0.9,6.150154474517928
10,10,0.9,16.215779934283017
10,11,0.9,8.776934846132725
10,12,0.9,1.9545913251485558
10,13,0.9,4.9554213367136075
10,14,0.9,12.141688902990193
10,15,0.9,17.287437883667078
10,0,1.0,
