global_sent_idx,word_idx,beta,lossy_surprisal
106,0,0.3,
106,1,0.3,9.104879860740882
106,2,0.3,13.723169196404282
106,3,0.3,6.701218212474807
106,4,0.3,14.801491006423435
106,5,0.3,5.450688617874971
106,6,0.3,26.99798033984985
106,7,0.3,6.534079927973252
106,8,0.3,7.48905295225227
106,9,0.3,10.44001999014041
106,10,0.3,11.08216822260475
106,11,0.3,8.807553330224193
106,12,0.3,5.393021153281469
106,13,0.3,6.282517401541177
106,14,0.3,12.538635494623168
106,15,0.3,18.630144539549917
106,16,0.3,14.311766748300775
106,17,0.3,11.658607963187837
106,18,0.3,4.2620200081340895
106,19,0.3,22.405473174893427
106,0,0.5,
106,1,0.5,9.104879860740883
106,2,0.5,12.62203241099048
106,3,0.5,6.653564720316785
106,4,0.5,16.704562745616244
106,5,0.5,6.1404585054206455
106,6,0.5,27.136101361167746
106,7,0.5,6.719080894041342
106,8,0.5,7.890108719015332
106,9,0.5,9.95108426329955
106,10,0.5,10.225627586174896
106,11,0.5,9.375921558314436
106,12,0.5,5.421047460114721
106,13,0.5,6.124137416347258
106,14,0.5,11.805883054428033
106,15,0.5,18.89393852340443
106,16,0.5,15.8361566577959
106,17,0.5,12.039136212383793
106,18,0.5,3.3831533341222735
106,19,0.5,21.345036543254434
106,0,0.7,
106,1,0.7,9.104879860740883
106,2,0.7,12.056089226278916
106,3,0.7,7.491096205164834
106,4,0.7,17.713410691647876
106,5,0.7,6.053371857248346
106,6,0.7,26.64289894322446
106,7,0.7,6.355490197657017
106,8,0.7,7.848580304787634
106,9,0.7,8.262367006162332
106,10,0.7,8.025627815444711
106,11,0.7,9.974182257722198
106,12,0.7,5.072862432429678
106,13,0.7,5.480596871532231
106,14,0.7,11.382892407975355
106,15,0.7,17.97277078748416
106,16,0.7,16.69712035462419
106,17,0.7,12.370184475064814
106,18,0.7,3.2562248038838746
106,19,0.7,22.13983165507436
106,0,0.9,
106,1,0.9,9.104879860740883
106,2,0.9,7.997902679223524
106,3,0.9,7.759630224227317
106,4,0.9,17.761417378465236
106,5,0.9,5.600414682757373
106,6,0.9,24.096723862077305
106,7,0.9,5.841929661390039
106,8,0.9,7.394069480670526
106,9,0.9,5.708254814861203
106,10,0.9,3.7823758114025408
106,11,0.9,6.376423266823971
106,12,0.9,3.728672706624168
106,13,0.9,4.318020429645463
106,14,0.9,11.110972702487977
106,15,0.9,14.91164067978709
106,16,0.9,16.592227007656774
106,17,0.9,10.149668548529256
106,18,0.9,1.4541105561631538
106,19,0.9,19.877580618603023
106,0,1.0,
106,1,1.0,9.104879860740882
106,2,1.0,6.016101032260789
106,3,1.0,6.727675122622038
106,4,1.0,16.944177917896152
106,5,1.0,3.89322527013377
106,6,1.0,20.819611238832863
106,7,1.0,4.485630173955067
106,8,1.0,5.024629305203938
106,9,1.0,1.1147622198507534
106,10,1.0,0.5522352170289108
106,11,1.0,0.8847322426427059
106,12,1.0,2.090206281734421
106,13,1.0,4.537008271073823
106,14,1.0,9.985525279651137
106,15,1.0,12.745974781091459
106,16,1.0,14.095155975400278
106,17,1.0,9.606641308424937
106,18,1.0,0.15380125770178624
106,19,1.0,17.674220107246327
107,0,0.1,
107,1,0.1,14.797645942142953
107,2,0.1,13.17381624178066
107,3,0.1,10.236379976785331
107,4,0.1,10.022122499824139
107,5,0.1,24.00036466916788
107,6,0.1,12.159663222590227
107,7,0.1,5.899159708980113
107,8,0.1,21.27894680920283
107,9,0.1,5.50759769268026
107,10,0.1,15.150747911626633
107,0,0.3,
107,1,0.3,14.797645942142953
107,2,0.3,13.01545990017322
107,3,0.3,9.946332589035393
107,4,0.3,10.128722812055369
107,5,0.3,25.09368771156212
107,6,0.3,12.017928799428157
107,7,0.3,6.284571952452146
107,8,0.3,22.612994644683305
107,9,0.3,4.876563413493717
107,10,0.3,16.789017870415343
107,0,0.5,
107,1,0.5,14.797645942142953
107,2,0.5,12.61228941954335
107,3,0.5,9.932056313773476
107,4,0.5,9.896299830586884
107,5,0.5,25.375954713481626
107,6,0.5,12.126782122604057
107,7,0.5,5.387517981478714
107,8,0.5,24.266200522777513
107,9,0.5,4.716322335963733
107,10,0.5,18.17582409793421
107,0,0.7,
107,1,0.7,14.797645942142951
107,2,0.7,11.77920589903949
107,3,0.7,9.419215704738104
107,4,0.7,9.837514302506655
107,5,0.7,26.151143285401215
107,6,0.7,11.49489758444861
107,7,0.7,4.3624421980487105
107,8,0.7,25.38649531787728
107,9,0.7,4.767967472299408
107,10,0.7,17.63211829684126
107,0,0.9,
107,1,0.9,14.797645942142951
107,2,0.9,9.074485765853648
107,3,0.9,8.19390448959286
107,4,0.9,9.353276577242745
107,5,0.9,23.747233105184424
107,6,0.9,10.332847380032131
107,7,0.9,3.505215620840896
107,8,0.9,25.12345824113472
107,9,0.9,3.7545204470151505
107,10,0.9,13.824039578517334
107,0,1.0,
107,1,1.0,14.797645942142951
107,2,1.0,7.4476632921940995
107,3,1.0,6.171358026361886
107,4,1.0,8.572724263135147
107,5,1.0,22.956491204254334
107,6,1.0,7.946792717389352
107,7,1.0,3.8847723228438635
107,8,1.0,28.14337169400466
107,9,1.0,2.511785461985264
107,10,1.0,8.850827690825618
108,0,0.1,
108,1,0.1,8.603353685323208
108,2,0.1,10.446792407810863
108,3,0.1,12.075349842452315
108,4,0.1,13.290016787628925
108,5,0.1,7.511142776558167
108,6,0.1,7.382725394950716
108,7,0.1,9.348363266803998
108,8,0.1,15.107025131487207
108,9,0.1,4.109109834006527
108,10,0.1,13.669453758750013
108,11,0.1,12.873395695219806
108,12,0.1,15.023162802221853
108,13,0.1,20.53151450124003
108,14,0.1,9.130599350229463
108,15,0.1,11.409472147804243
108,16,0.1,8.88705137423554
108,17,0.1,12.404145503889556
108,18,0.1,10.253080065459613
108,19,0.1,12.835821957555204
108,20,0.1,9.089735756436507
108,21,0.1,13.23426310790692
108,22,0.1,7.490939237492808
108,23,0.1,14.190867072327842
108,24,0.1,16.430955546358597
108,25,0.1,5.202618966096082
108,26,0.1,9.412657948933155
108,27,0.1,16.72910832968518
108,0,0.3,
108,1,0.3,8.60335368532321
108,2,0.3,12.828934809111812
108,3,0.3,13.574227955587348
108,4,0.3,12.681551739204998
108,5,0.3,8.63439792966515
108,6,0.3,7.316162376311782
108,7,0.3,9.152268895945243
108,8,0.3,14.96904379129307
108,9,0.3,4.226723862512264
108,10,0.3,15.320916585798427
108,11,0.3,13.90361691933388
108,12,0.3,14.81299766390345
108,13,0.3,18.790016023087336
108,14,0.3,9.931153930959562
108,15,0.3,11.853493825717596
108,16,0.3,9.325651800783369
108,17,0.3,11.973525204734571
108,18,0.3,10.281094994649804
108,19,0.3,13.03741803965645
108,20,0.3,9.391637610207159
108,21,0.3,13.68902421952238
108,22,0.3,7.172720999095316
108,23,0.3,14.09364366465368
108,24,0.3,16.168134617411646
108,25,0.3,5.26230943188593
108,26,0.3,8.891249661834937
108,27,0.3,17.208630824613667
108,0,0.5,
108,1,0.5,8.60335368532321
108,2,0.5,13.207342814912097
108,3,0.5,14.622321957304733
108,4,0.5,12.318642914933534
108,5,0.5,8.810677777260786
108,6,0.5,7.405452959589788
108,7,0.5,8.658853720985071
108,8,0.5,15.643528036110462
108,9,0.5,4.340285782120116
108,10,0.5,16.83248140505341
108,11,0.5,13.180806009537738
108,12,0.5,14.400191117505534
108,13,0.5,18.564932238254325
108,14,0.5,9.12719458323146
108,15,0.5,11.840762853435725
108,16,0.5,10.148238543362025
108,17,0.5,11.615852555959068
108,18,0.5,10.359365305576608
108,19,0.5,13.864747075696886
108,20,0.5,9.701208873597732
108,21,0.5,13.625609447845962
108,22,0.5,7.170126959655599
108,23,0.5,13.732246440716818
108,24,0.5,16.077530875103477
108,25,0.5,4.833908825855891
108,26,0.5,9.102083067407044
108,27,0.5,17.110824033094012
108,0,0.7,
108,1,0.7,8.603353685323208
108,2,0.7,13.955027841061383
108,3,0.7,14.948132632819155
108,4,0.7,11.494748320235459
108,5,0.7,9.652150282604687
108,6,0.7,7.139961606417011
108,7,0.7,7.308459376335237
108,8,0.7,13.621244352261641
108,9,0.7,4.581695767377322
108,10,0.7,17.08838534312739
108,11,0.7,12.79256586553643
108,12,0.7,14.073733329124627
108,13,0.7,18.058339199407914
108,14,0.7,9.473666302333225
108,15,0.7,10.724891064129324
108,16,0.7,10.33715922191303
108,17,0.7,12.695205956298217
108,18,0.7,7.931176427439119
108,19,0.7,15.461117269298763
108,20,0.7,10.262340257194472
108,21,0.7,13.32049579452238
108,22,0.7,7.152773445913069
108,23,0.7,13.352141163359294
108,24,0.7,15.25724476716162
108,25,0.7,3.5114877055147957
108,26,0.7,7.897353040387674
108,27,0.7,15.935666015645342
108,0,0.9,
108,1,0.9,8.603353685323208
108,2,0.9,13.12024240776181
108,3,0.9,15.711394691760177
108,4,0.9,9.91104482183504
108,5,0.9,8.167759054112542
108,6,0.9,6.863835933653608
108,7,0.9,6.318910851238405
108,8,0.9,12.835304320732984
108,9,0.9,3.954953166233247
108,10,0.9,17.326798645608623
108,11,0.9,11.059109922142733
108,12,0.9,13.73926380066483
108,13,0.9,17.880771356923887
108,14,0.9,9.431465641424822
108,15,0.9,10.25043069336099
108,16,0.9,9.687839669997366
108,17,0.9,13.491342499244404
108,18,0.9,3.095041224012468
108,19,0.9,14.010920881765035
108,20,0.9,9.498837767349904
108,21,0.9,11.969620591008642
108,22,0.9,3.0995433498647587
108,23,0.9,12.620708644475071
108,24,0.9,10.872774529665053
108,25,0.9,3.7353178022776796
108,26,0.9,6.483366605713835
108,27,0.9,13.17891749486027
108,0,1.0,
108,1,1.0,8.603353685323208
108,2,1.0,11.650922031003558
108,3,1.0,14.3232723876435
108,4,1.0,8.284623741923994
108,5,1.0,7.119422020271568
108,6,1.0,5.132647480627247
108,7,1.0,5.042395113038065
108,8,1.0,7.828328659717938
108,9,1.0,3.4724955121955383
108,10,1.0,14.760460541304
108,11,1.0,3.177483008246209
108,12,1.0,13.143866274891014
108,13,1.0,16.1281745860698
108,14,1.0,8.934770444911273
108,15,1.0,6.760152326410971
108,16,1.0,8.99570252225076
108,17,1.0,17.218136649692156
108,18,1.0,0.003447397611002839
108,19,1.0,7.710572482637473
108,20,1.0,6.973811877022667
108,21,1.0,8.816909358413783
108,22,1.0,1.2675942585746869
108,23,1.0,8.440733082042769
108,24,1.0,6.358519178059243
108,25,1.0,0.08951626572011494
108,26,1.0,2.7958995973320673
108,27,1.0,8.598687452039998
109,0,0.1,
109,1,0.1,18.370581730199483
109,2,0.1,11.273532932978659
109,3,0.1,4.74172437987535
109,4,0.1,20.592106052930806
109,5,0.1,7.410352000054717
109,6,0.1,12.406841215239316
109,7,0.1,15.61646981696068
109,8,0.1,15.56290377719557
109,9,0.1,5.031513426752674
109,10,0.1,13.759239324148918
109,11,0.1,6.5967646805076825
109,12,0.1,17.506214111469486
109,13,0.1,12.188804733434699
109,14,0.1,9.60214499400078
109,15,0.1,6.423108982417281
109,16,0.1,14.985481210797243
109,17,0.1,17.597509216143603
109,18,0.1,3.778576475589096
109,19,0.1,18.534806009785463
109,0,0.3,
109,1,0.3,18.370581730199483
109,2,0.3,11.857050805299274
109,3,0.3,4.940218242359985
109,4,0.3,20.59210605293081
109,5,0.3,7.51309460766281
109,6,0.3,11.953983004454493
109,7,0.3,15.398945334632677
109,8,0.3,16.041452124553388
109,9,0.3,6.534912495986078
109,10,0.3,14.109583806360337
109,11,0.3,6.388628814366088
109,12,0.3,17.813238048858416
109,13,0.3,12.838836029183943
109,14,0.3,9.527423194841646
109,15,0.3,6.654148297139466
109,16,0.3,15.40593011418731
109,17,0.3,17.526678564566065
109,18,0.3,4.600951703930157
109,19,0.3,18.98815534906997
109,0,0.5,
109,1,0.5,18.370581730199483
109,2,0.5,11.985983938307708
109,3,0.5,4.840520501594095
109,4,0.5,18.17910269324958
109,5,0.5,7.376489304030433
109,6,0.5,11.69075956066668
109,7,0.5,15.232157385342651
109,8,0.5,16.35291017712097
109,9,0.5,5.556287096420954
109,10,0.5,15.110265658405092
109,11,0.5,7.468447705119641
109,12,0.5,18.143164172897695
109,13,0.5,13.686196943983502
109,14,0.5,9.097043309099249
109,15,0.5,6.822277173156888
109,16,0.5,15.303194420281782
109,17,0.5,17.38051317329575
109,18,0.5,3.9088935031870995
109,19,0.5,18.889674003757452
109,0,0.7,
109,1,0.7,18.37058173019948
109,2,0.7,11.784090038245813
109,3,0.7,4.438313236935421
109,4,0.7,18.45232108364703
109,5,0.7,6.846991463133828
109,6,0.7,11.634110881188377
109,7,0.7,14.533304260045401
109,8,0.7,15.322032144383943
109,9,0.7,6.163670274750707
109,10,0.7,15.565103469696632
109,11,0.7,6.873338064544757
109,12,0.7,19.693807399150373
109,13,0.7,14.637071051856605
109,14,0.7,8.750810738794215
109,15,0.7,7.206125316490009
109,16,0.7,15.31785895440388
109,17,0.7,16.48172748829361
109,18,0.7,3.6489751197850575
109,19,0.7,16.449533045231565
109,0,0.9,
109,1,0.9,18.370581730199476
109,2,0.9,12.225169855930464
109,3,0.9,4.295510102025453
109,4,0.9,15.96685318229968
109,5,0.9,5.680843528596432
109,6,0.9,11.626723677756932
109,7,0.9,13.809704564874117
109,8,0.9,12.671322927085336
109,9,0.9,5.786426364330117
109,10,0.9,14.624747380474709
109,11,0.9,4.8405716629930735
109,12,0.9,19.642665289745825
109,13,0.9,13.662861952673294
109,14,0.9,6.836745185213861
109,15,0.9,6.343951724703905
109,16,0.9,13.657416500395557
109,17,0.9,14.225177704903842
109,18,0.9,2.869218068126222
109,19,0.9,14.910228965356962
109,0,1.0,
109,1,1.0,18.370581730199483
109,2,1.0,12.264232801898435
109,3,1.0,4.2954868430917506
109,4,1.0,15.015640487452297
109,5,1.0,3.6791880456207804
109,6,1.0,10.756754648151865
109,7,1.0,13.318020034738312
109,8,1.0,8.873927368593607
109,9,1.0,7.591564615824029
109,10,1.0,12.56939193828337
109,11,1.0,4.166789473728698
109,12,1.0,19.413248220869267
109,13,1.0,13.201941376434362
109,14,1.0,3.380070315795357
109,15,1.0,1.9727010273415664
109,16,1.0,9.56899224235926
109,17,1.0,11.423695383013131
109,18,1.0,2.0669339333849672
109,19,1.0,13.890109315943794
110,0,0.1,
110,1,0.1,3.70908516568147
110,2,0.1,13.375727726304977
110,3,0.1,20.784445220659133
110,4,0.1,7.845279613752277
110,5,0.1,13.328325400281358
110,6,0.1,21.45991823392283
110,7,0.1,11.49240608032371
110,8,0.1,5.817174891383209
110,9,0.1,15.00276621017401
110,10,0.1,8.391287381989107
110,11,0.1,8.079389506722967
110,12,0.1,17.989795286889436
110,0,0.3,
110,1,0.3,3.7090851656814694
110,2,0.3,14.114133916957687
110,3,0.3,20.715105607809832
110,4,0.3,7.701562458972472
110,5,0.3,15.334076099742823
110,6,0.3,21.363953312100424
110,7,0.3,11.45896748893025
110,8,0.3,6.294374396008579
110,9,0.3,14.455229000223055
110,10,0.3,9.059978468387598
110,11,0.3,8.28477903079221
110,12,0.3,17.71736042094898
110,0,0.5,
110,1,0.5,3.7090851656814703
110,2,0.5,14.336903457378645
110,3,0.5,20.794607858678052
110,4,0.5,7.707926406709199
110,5,0.5,17.498793428127627
110,6,0.5,21.296550064183222
110,7,0.5,11.862800173456742
110,8,0.5,6.543576221043608
110,9,0.5,14.563806253025952
110,10,0.5,7.9313395602613745
110,11,0.5,7.802441365745246
110,12,0.5,16.97616481347936
110,0,0.7,
110,1,0.7,3.70908516568147
110,2,0.7,13.80719280641341
110,3,0.7,21.494530844684682
110,4,0.7,6.509884563373442
110,5,0.7,17.792936291483908
110,6,0.7,21.130083464295843
110,7,0.7,11.343877964765165
110,8,0.7,5.82495304827603
110,9,0.7,14.902112690780957
110,10,0.7,7.7887442767039365
110,11,0.7,6.987542789565943
110,12,0.7,15.509432997187576
110,0,0.9,
110,1,0.9,3.7090851656814694
110,2,0.9,11.47248796694158
110,3,0.9,22.412472251508614
110,4,0.9,5.495781321963265
110,5,0.9,12.599421451448606
110,6,0.9,19.940686302545046
110,7,0.9,10.484570983691947
110,8,0.9,3.3659350720399006
110,9,0.9,13.618674587773235
110,10,0.9,5.8230017323875005
110,11,0.9,4.051928012317272
110,12,0.9,10.217136043993722
110,0,1.0,
110,1,1.0,3.7090851656814694
110,2,1.0,9.88410367078432
110,3,1.0,22.6297533724189
110,4,1.0,3.5769591501908153
110,5,1.0,8.45211794656892
110,6,1.0,18.684227221504248
110,7,1.0,7.678060882318368
110,8,1.0,2.6888476204413054
110,9,1.0,10.613953325556857
110,10,1.0,2.5224100342076152
110,11,1.0,0.9587037865966341
110,12,1.0,7.713459555397505
111,0,0.1,
111,1,0.1,6.571301617151538
111,2,0.1,11.75551224822987
111,3,0.1,11.869084417621531
111,4,0.1,6.622590971222448
111,5,0.1,10.043186246971212
111,6,0.1,5.592282809878362
111,7,0.1,15.441544886906913
111,8,0.1,10.442299505522497
111,9,0.1,7.940650872961738
111,10,0.1,13.465300886250757
111,11,0.1,22.036461070365895
111,12,0.1,6.142843302848832
111,13,0.1,14.8115124217306
111,14,0.1,3.9646207719517497
111,15,0.1,8.717806075680597
111,16,0.1,8.908620925088684
111,17,0.1,19.678672442603197
111,18,0.1,11.21023464953554
111,19,0.1,8.838537896586288
111,20,0.1,5.243486171524706
111,21,0.1,13.801816862643843
111,22,0.1,10.09509699892864
111,23,0.1,9.703024431000404
111,24,0.1,13.889332284568582
111,25,0.1,5.455436214586825
111,26,0.1,15.203367978018944
111,0,0.3,
111,1,0.3,6.571301617151537
111,2,0.3,11.063461886368543
111,3,0.3,12.700913400359713
111,4,0.3,6.497068478031056
111,5,0.3,10.480838022862777
111,6,0.3,5.281197392120408
111,7,0.3,15.729171258828945
111,8,0.3,11.428940411899262
111,9,0.3,8.137542860372463
111,10,0.3,15.080839949669722
111,11,0.3,23.023334741683026
111,12,0.3,6.860043977615711
111,13,0.3,14.866888262447967
111,14,0.3,4.1009093781316945
111,15,0.3,9.418714967695523
111,16,0.3,8.778943561004972
111,17,0.3,19.3407789740344
111,18,0.3,11.539027696836488
111,19,0.3,9.006157998673885
111,20,0.3,5.966732501834232
111,21,0.3,13.73583855225924
111,22,0.3,10.342766560989558
111,23,0.3,12.490150890622495
111,24,0.3,14.228954570325714
111,25,0.3,5.633941069983755
111,26,0.3,17.298094686145173
111,0,0.5,
111,1,0.5,6.571301617151538
111,2,0.5,10.157681688469593
111,3,0.5,13.400815468482488
111,4,0.5,5.537695440057773
111,5,0.5,10.297660209251505
111,6,0.5,4.519265404683002
111,7,0.5,15.589196918255752
111,8,0.5,11.003615948262315
111,9,0.5,8.475316837960087
111,10,0.5,15.386318450958
111,11,0.5,23.033597141574834
111,12,0.5,7.33753845602178
111,13,0.5,14.592860943970795
111,14,0.5,3.9835581465203647
111,15,0.5,8.138284403331086
111,16,0.5,8.68756689607188
111,17,0.5,19.35928871847137
111,18,0.5,12.324962435019938
111,19,0.5,9.021455099290446
111,20,0.5,5.148662849040893
111,21,0.5,13.19246933112068
111,22,0.5,10.11205936071445
111,23,0.5,15.40992798161343
111,24,0.5,14.955841555644204
111,25,0.5,5.3261786612487425
111,26,0.5,19.778918603365987
111,0,0.7,
111,1,0.7,6.571301617151537
111,2,0.7,8.114275872148962
111,3,0.7,12.147858835624348
111,4,0.7,4.955858890487428
111,5,0.7,9.181899314576976
111,6,0.7,3.675584290699341
111,7,0.7,14.256581065360818
111,8,0.7,11.123378378710642
111,9,0.7,8.753288104187805
111,10,0.7,16.171407364705896
111,11,0.7,22.162999140219814
111,12,0.7,7.407908384559931
111,13,0.7,13.372295888179373
111,14,0.7,3.2544435092023694
111,15,0.7,8.303598976624027
111,16,0.7,7.096976242039993
111,17,0.7,19.39557324183003
111,18,0.7,10.250581150663272
111,19,0.7,6.527004733699409
111,20,0.7,4.494051293238307
111,21,0.7,12.568529039117498
111,22,0.7,10.733923304595061
111,23,0.7,14.540046241372853
111,24,0.7,15.3057517885415
111,25,0.7,5.359551361676173
111,26,0.7,20.203517097276762
111,0,0.9,
111,1,0.9,6.571301617151541
111,2,0.9,4.895441677796769
111,3,0.9,10.715555192879695
111,4,0.9,3.878555473342556
111,5,0.9,7.73758308098458
111,6,0.9,1.4787592661890239
111,7,0.9,10.75586267733143
111,8,0.9,9.772153118928339
111,9,0.9,7.083973506620207
111,10,0.9,14.985090383662811
111,11,0.9,20.839210189104616
111,12,0.9,5.169109371091939
111,13,0.9,10.42496022842112
111,14,0.9,1.5282454251613
111,15,0.9,5.806589359222604
111,16,0.9,5.010482280636898
111,17,0.9,19.112027339284015
111,18,0.9,4.703111886347586
111,19,0.9,5.987944503893992
111,20,0.9,3.928629240278556
111,21,0.9,10.4771675846065
111,22,0.9,9.698074866618857
111,23,0.9,12.851278877663582
111,24,0.9,13.768588727566794
111,25,0.9,4.113003598859944
111,26,0.9,16.531276163570425
111,0,1.0,
111,1,1.0,6.571301617151539
111,2,1.0,3.7457866073408956
111,3,1.0,10.128363750498735
111,4,1.0,2.45043323102972
111,5,1.0,6.689660077475322
111,6,1.0,0.7904364769404146
111,7,1.0,7.734586764142749
111,8,1.0,8.792182380803332
111,9,1.0,6.6763183513519895
111,10,1.0,13.786694772118773
111,11,1.0,20.000771913093782
111,12,1.0,2.9146429548284836
111,13,1.0,4.851118760470864
111,14,1.0,0.36716743815785613
111,15,1.0,4.533847229950965
111,16,1.0,4.110453460750868
111,17,1.0,17.101887900546508
111,18,1.0,0.6234680662548366
111,19,1.0,3.15138498494308
111,20,1.0,2.5742082849424293
111,21,1.0,3.8364101134906377
111,22,1.0,3.9759024898830484
111,23,1.0,6.918099817102169
111,24,1.0,11.642065612414726
111,25,1.0,1.2358779920244967
111,26,1.0,9.309493209908517
112,0,0.1,
112,1,0.1,6.292490222878787
112,2,0.1,11.018738571933596
112,3,0.1,5.562492319061208
112,4,0.1,13.668175439223376
112,5,0.1,13.354834420844211
112,6,0.1,5.3529733367603605
112,7,0.1,13.553579718524757
112,8,0.1,10.454847359729447
112,9,0.1,5.249494213449949
112,10,0.1,10.982832666982615
112,11,0.1,12.36649093437905
112,12,0.1,5.408283616544668
112,13,0.1,12.716319633741225
112,14,0.1,23.1190455942142
112,0,0.3,
112,1,0.3,6.292490222878787
112,2,0.3,10.980554376791444
112,3,0.3,5.385762938844936
112,4,0.3,15.979413122157462
112,5,0.3,13.567484281950607
112,6,0.3,5.5500180329623205
112,7,0.3,14.358757471685738
112,8,0.3,10.363424061839448
112,9,0.3,5.5669307378711705
112,10,0.3,12.31475486569148
112,11,0.3,13.072887191225913
112,12,0.3,5.561765657964782
112,13,0.3,14.654858873470046
112,14,0.3,22.762893209279344
112,0,0.5,
112,1,0.5,6.292490222878789
112,2,0.5,10.271974859138087
112,3,0.5,4.987206052358844
112,4,0.5,18.61275492427318
112,5,0.5,15.807834417265692
112,6,0.5,5.547500206953689
112,7,0.5,14.486046509517408
112,8,0.5,10.532093860071535
112,9,0.5,5.515359973279089
112,10,0.5,14.266447283523839
112,11,0.5,14.359531861407431
112,12,0.5,5.0741871986457205
112,13,0.5,16.09020076172484
112,14,0.5,22.013927999557804
112,0,0.7,
112,1,0.7,6.292490222878788
112,2,0.7,10.163602467713782
112,3,0.7,3.6412272883612897
112,4,0.7,20.314381018029106
112,5,0.7,16.364699711665125
112,6,0.7,6.431112425605116
112,7,0.7,14.369632072285913
112,8,0.7,10.263722542173683
112,9,0.7,5.68204418491419
112,10,0.7,16.43391331774675
112,11,0.7,15.640806077505593
112,12,0.7,4.905642354920493
112,13,0.7,16.455189415312496
112,14,0.7,21.98783583235878
112,0,0.9,
112,1,0.9,6.292490222878785
112,2,0.9,9.339345671807534
112,3,0.9,1.951627102261215
112,4,0.9,18.490076163449444
112,5,0.9,17.336723420424615
112,6,0.9,4.691998533842046
112,7,0.9,10.41787293344796
112,8,0.9,8.565446053660917
112,9,0.9,4.167757190868052
112,10,0.9,18.11824943150834
112,11,0.9,13.863435288346393
112,12,0.9,3.5931954268798423
112,13,0.9,16.53244391201117
112,14,0.9,18.239418397056077
112,0,1.0,
112,1,1.0,6.2924902228787865
112,2,1.0,8.94864738104409
112,3,1.0,1.2060445055446267
112,4,1.0,17.116278548857455
112,5,1.0,17.55919200496518
112,6,1.0,3.207950766742461
112,7,1.0,8.015691719047405
112,8,1.0,7.364934821614864
112,9,1.0,0.5577976519057665
112,10,1.0,16.976744552663533
112,11,1.0,8.077846249069225
112,12,1.0,3.759133148978453
112,13,1.0,14.919360127950375
112,14,1.0,17.2403598716246
113,0,0.1,
113,1,0.1,7.833903993293606
113,2,0.1,4.8144658179189825
113,3,0.1,9.97370181636962
113,4,0.1,24.314070139422135
113,5,0.1,12.739926419983505
113,6,0.1,12.62151165210987
113,7,0.1,7.435354837837151
113,8,0.1,5.688627490891707
113,9,0.1,5.221663636922027
113,10,0.1,9.033743708760404
113,11,0.1,11.29915677554441
113,12,0.1,13.465392312227955
113,0,0.3,
113,1,0.3,7.833903993293605
113,2,0.3,4.783593121745415
113,3,0.3,10.161779837230906
113,4,0.3,24.065174568323354
113,5,0.3,12.962550774409516
113,6,0.3,13.032164121017324
113,7,0.3,8.452671102968022
113,8,0.3,5.763267067056381
113,9,0.3,5.129305545025255
113,10,0.3,9.560588089004293
113,11,0.3,11.074692193771707
113,12,0.3,13.300937948027514
113,0,0.5,
113,1,0.5,7.833903993293607
113,2,0.5,4.755367816486036
113,3,0.5,9.837367020600668
113,4,0.5,23.83365624752199
113,5,0.5,13.57269521621614
113,6,0.5,12.080223087812715
113,7,0.5,8.057912362863803
113,8,0.5,6.221769775014503
113,9,0.5,5.150104343126932
113,10,0.5,10.15636188846498
113,11,0.5,10.17341747226976
113,12,0.5,11.425553066176816
113,0,0.7,
113,1,0.7,7.83390399329361
113,2,0.7,4.706774972384625
113,3,0.7,8.812011372509142
113,4,0.7,23.48842451954861
113,5,0.7,13.292290653560078
113,6,0.7,10.528535803041791
113,7,0.7,6.264085867362548
113,8,0.7,6.260900435528906
113,9,0.7,5.131934891151316
113,10,0.7,9.035109384382556
113,11,0.7,10.822261506999967
113,12,0.7,8.967504192384611
113,0,0.9,
113,1,0.9,7.833903993293609
113,2,0.9,4.660685563168476
113,3,0.9,7.259193352523678
113,4,0.9,23.72497402701905
113,5,0.9,11.422829771143908
113,6,0.9,8.285548692137558
113,7,0.9,6.357074957188278
113,8,0.9,5.203856140493328
113,9,0.9,2.883352101123815
113,10,0.9,7.1461029546922274
113,11,0.9,8.299667862394463
113,12,0.9,4.846778495364881
113,0,1.0,
113,1,1.0,7.833903993293607
113,2,1.0,4.624472455927218
113,3,1.0,6.317818451836656
113,4,1.0,23.4067932930171
113,5,1.0,10.868455660060752
113,6,1.0,7.130601580508254
113,7,1.0,4.048283796255773
113,8,1.0,2.7794485968637854
113,9,1.0,1.8985567268148464
113,10,1.0,4.127282995033699
113,11,1.0,5.876056935524409
113,12,1.0,1.8695715232625258
114,0,0.1,
114,1,0.1,8.14564497452012
114,2,0.1,2.573485097895551
114,3,0.1,23.264898604483342
114,4,0.1,16.1565299986137
114,5,0.1,13.908346749344487
114,6,0.1,5.79848037723442
114,7,0.1,12.679414055554533
114,8,0.1,10.354170779706168
114,9,0.1,12.540216801391002
114,10,0.1,13.936257764615108
114,11,0.1,16.775805224150787
114,12,0.1,4.319797106739161
114,13,0.1,8.056472130564893
114,14,0.1,5.4542440308510445
114,15,0.1,10.287314244009762
114,16,0.1,14.71346318626802
114,17,0.1,5.7863492656542865
114,18,0.1,9.412657948933157
114,19,0.1,6.26311560760925
114,20,0.1,21.354315318354747
114,21,0.1,
114,22,0.1,14.225999843030484
114,0,0.3,
114,1,0.3,9.339442045152325
114,2,0.3,4.553144433847522
114,3,0.3,22.145923721140758
114,4,0.3,15.517104129978115
